L1,L2,Score,cluster_number
p13,av1,0.8526410462698,3
av1,p13,0.8526410462698,3
p17,mnj,0.852895322117056,3
mnj,p17,0.852895322117056,3
pb2,bgp,0.852913220761011,3
bgp,pb2,0.852913220761011,3
prs,p15,0.852943553093491,3
p15,prs,0.852943553093491,3
p12,kmr,0.853104857520188,3
kmr,p12,0.853104857520188,3
oru,mnj,0.853106255355617,3
mnj,oru,0.853106255355617,3
pt3,kiu,0.853115974095805,3
kiu,pt3,0.853115974095805,3
ps3,prs,0.853186588633856,3
prs,ps3,0.853186588633856,3
kiu,bql,0.853209219236626,3
bql,kiu,0.853209219236626,3
sqo,pt5,0.85321033160782,3
pt5,sqo,0.85321033160782,3
ydg,p13,0.853279912476531,3
p13,ydg,0.853279912476531,3
ydg,tgk,0.853309060904924,3
tgk,ydg,0.853309060904924,3
wb3,pt1,0.853319199681995,3
pt1,wb3,0.853319199681995,3
wne,av2,0.853351339419814,3
av2,wne,0.853351339419814,3
p23,kfm,0.853459849593701,3
kfm,p23,0.853459849593701,3
pb8,diq,0.853506906960512,3
diq,pb8,0.853506906960512,3
pb8,kmr,0.853528502934071,3
kmr,pb8,0.853528502934071,3
pt3,kfm,0.853537018720008,3
kfm,pt3,0.853537018720008,3
sqo,p25,0.853649182115298,3
p25,sqo,0.853649182115298,3
p11,diq,0.853719638785389,3
diq,p11,0.853719638785389,3
prc,av2,0.853893918125308,3
av2,prc,0.853893918125308,3
siy,oru,0.853937327244325,3
oru,siy,0.853937327244325,3
pes,p19,0.853971598581413,3
p19,pes,0.853971598581413,3
wb3,ntz,0.854011765706809,3
ntz,wb3,0.854011765706809,3
ps3,kmr,0.85407624409804,3
kmr,ps3,0.85407624409804,3
wb3,siy,0.854115071248748,3
siy,wb3,0.854115071248748,3
p16,bgp,0.854149318834364,3
bgp,p16,0.854149318834364,3
pb8,av1,0.854153685207774,3
av1,pb8,0.854153685207774,3
ps1,kfm,0.854222321163553,3
kfm,ps1,0.854222321163553,3
lsa,av1,0.854236645417353,3
av1,lsa,0.854236645417353,3
sqo,pt2,0.854451252321527,3
pt2,sqo,0.854451252321527,3
p22,av1,0.854476713364737,3
av1,p22,0.854476713364737,3
p13,kiu,0.854535235645065,3
kiu,p13,0.854535235645065,3
p20,av1,0.854582273658786,3
av1,p20,0.854582273658786,3
p14,lsa,0.854620100920585,3
lsa,p14,0.854620100920585,3
srz,pt1,0.854675486724929,3
pt1,srz,0.854675486724929,3
pb2,glk,0.854771920061543,3
glk,pb2,0.854771920061543,3
ydg,p12,0.854777993767167,3
p12,ydg,0.854777993767167,3
mnj,luz,0.854805129237507,3
luz,mnj,0.854805129237507,3
gzi,bcc,0.854822927129575,3
bcc,gzi,0.854822927129575,3
pb7,kmr,0.854829179100872,3
kmr,pb7,0.854829179100872,3
pt2,bgn,0.854897807446873,3
bgn,pt2,0.854897807446873,3
prc,p12,0.855043550283336,3
p12,prc,0.855043550283336,3
sdh,pt2,0.855081075766192,3
pt2,sdh,0.855081075766192,3
ps2,fay,0.855118682250384,3
fay,ps2,0.855118682250384,3
prs,av2,0.855155482815056,3
av2,prs,0.855155482815056,3
sdh,pb8,0.855177709490639,3
pb8,sdh,0.855177709490639,3
pt2,gzi,0.855317196889277,3
gzi,pt2,0.855317196889277,3
p11,glk,0.855354065620543,3
glk,p11,0.855354065620543,3
prc,p18,0.855374523910284,3
p18,prc,0.855374523910284,3
tly,pt4,0.855477365822918,3
pt4,tly,0.855477365822918,3
pb6,av1,0.855506076690453,3
av1,pb6,0.855506076690453,3
fay,av2,0.855656042557611,3
av2,fay,0.855656042557611,3
pb6,bgp,0.855665366596356,3
bgp,pb6,0.855665366596356,3
bcc,av2,0.855758710099604,3
av2,bcc,0.855758710099604,3
pb9,kiu,0.856075163249998,3
kiu,pb9,0.856075163249998,3
prc,pb3,0.856086601881672,3
pb3,prc,0.856086601881672,3
vaf,ps5,0.856391263771256,3
ps5,vaf,0.856391263771256,3
sgh,bcc,0.856418103581073,3
bcc,sgh,0.856418103581073,3
pb3,gzi,0.856571721425955,3
gzi,pb3,0.856571721425955,3
ydg,p10,0.856656102605307,3
p10,ydg,0.856656102605307,3
pb9,av2,0.856720828746628,3
av2,pb9,0.856720828746628,3
p14,glk,0.856722866777163,3
glk,p14,0.856722866777163,3
yah,glk,0.856746063254596,3
glk,yah,0.856746063254596,3
zum,pt3,0.856784880962467,3
pt3,zum,0.856784880962467,3
prc,p22,0.856822183098593,3
p22,prc,0.856822183098593,3
pb6,kiu,0.857088456737744,3
kiu,pb6,0.857088456737744,3
oru,av1,0.857133014250174,3
av1,oru,0.857133014250174,3
pb8,hac,0.857156866229815,3
hac,pb8,0.857156866229815,3
wb1,tly,0.857193167811236,3
tly,wb1,0.857193167811236,3
pt4,gzi,0.857449669600476,3
gzi,pt4,0.857449669600476,3
sqo,p16,0.857561514436921,3
p16,sqo,0.857561514436921,3
wb1,prc,0.857623365916856,3
prc,wb1,0.857623365916856,3
wne,vaf,0.857642542577656,3
vaf,wne,0.857642542577656,3
sqo,p11,0.857726552018541,3
p11,sqo,0.857726552018541,3
p18,luz,0.857759406365578,3
luz,p18,0.857759406365578,3
zum,pb3,0.857786926143801,3
pb3,zum,0.857786926143801,3
wne,glk,0.857983526820713,3
glk,wne,0.857983526820713,3
ps4,prs,0.858015827880092,3
prs,ps4,0.858015827880092,3
pb1,luz,0.858104747444973,3
luz,pb1,0.858104747444973,3
pb5,luz,0.858111213762617,3
luz,pb5,0.858111213762617,3
pb4,luz,0.858141764768552,3
luz,pb4,0.858141764768552,3
wb3,lrl,0.858163293557408,3
lrl,wb3,0.858163293557408,3
pb9,gzi,0.858250467095432,3
gzi,pb9,0.858250467095432,3
wb3,fay,0.858305050178877,3
fay,wb3,0.858305050178877,3
sgh,hac,0.858317649456361,3
hac,sgh,0.858317649456361,3
pb7,diq,0.858411711426543,3
diq,pb7,0.858411711426543,3
wb3,lsa,0.858421957818539,3
lsa,wb3,0.858421957818539,3
wne,ntz,0.858427241381659,3
ntz,wne,0.858427241381659,3
pes,p18,0.858534552369045,3
p18,pes,0.858534552369045,3
p15,av1,0.858569177322133,3
av1,p15,0.858569177322133,3
yah,hac,0.858612738426956,3
hac,yah,0.858612738426956,3
ps2,luz,0.858644433651984,3
luz,ps2,0.858644433651984,3
pb7,bgp,0.85871183357573,3
bgp,pb7,0.85871183357573,3
sdh,p14,0.85871267062869,3
p14,sdh,0.85871267062869,3
ydg,luz,0.85884393298394,3
luz,ydg,0.85884393298394,3
p22,lsa,0.858911340397032,3
lsa,p22,0.858911340397032,3
tgk,p12,0.859175686959599,3
p12,tgk,0.859175686959599,3
ydg,pb8,0.859213051823418,3
pb8,ydg,0.859213051823418,3
ydg,p21,0.859248272475186,3
p21,ydg,0.859248272475186,3
p14,bql,0.859301227573183,3
bql,p14,0.859301227573183,3
pb6,av2,0.859307916459536,3
av2,pb6,0.859307916459536,3
prc,p21,0.859353102752398,3
p21,prc,0.859353102752398,3
pb2,ckb,0.859387612418318,3
ckb,pb2,0.859387612418318,3
tly,pt2,0.859430371439822,3
pt2,tly,0.859430371439822,3
ydg,p11,0.859531030401658,3
p11,ydg,0.859531030401658,3
wne,av1,0.859540178962075,3
av1,wne,0.859540178962075,3
zum,pb7,0.859575180841131,3
pb7,zum,0.859575180841131,3
wb1,glk,0.85966871162593,3
glk,wb1,0.85966871162593,3
p21,av1,0.859840455593532,3
av1,p21,0.859840455593532,3
sqo,av2,0.859898351307801,3
av2,sqo,0.859898351307801,3
yai,yah,0.860156912357222,3
yah,yai,0.860156912357222,3
pt2,kfm,0.860421144372311,3
kfm,pt2,0.860421144372311,3
ydg,bgn,0.860477948979161,3
bgn,ydg,0.860477948979161,3
pt3,ckb,0.860507780999557,3
ckb,pt3,0.860507780999557,3
yai,av1,0.860625701237609,3
av1,yai,0.860625701237609,3
lrl,kiu,0.860682096059221,3
kiu,lrl,0.860682096059221,3
prs,p18,0.860683419519479,3
p18,prs,0.860683419519479,3
tly,pt1,0.860716557133772,3
pt1,tly,0.860716557133772,3
p13,diq,0.860744399229966,3
diq,p13,0.860744399229966,3
siy,ps5,0.860804733745879,3
ps5,siy,0.860804733745879,3
mnj,hac,0.860965322828236,3
hac,mnj,0.860965322828236,3
pt3,prc,0.861030693124966,3
prc,pt3,0.861030693124966,3
lrl,av1,0.861400009060208,3
av1,lrl,0.861400009060208,3
pb3,mnj,0.861432402358489,3
mnj,pb3,0.861432402358489,3
vaf,pt4,0.861478218306413,3
pt4,vaf,0.861478218306413,3
pt1,kiu,0.861525860775862,3
kiu,pt1,0.861525860775862,3
ps1,gzi,0.861659633352497,3
gzi,ps1,0.861659633352497,3
wb1,kfm,0.861683597887322,3
kfm,wb1,0.861683597887322,3
prs,p21,0.861727182052312,3
p21,prs,0.861727182052312,3
pb9,hac,0.861743817430294,3
hac,pb9,0.861743817430294,3
wne,sgh,0.861763962597927,3
sgh,wne,0.861763962597927,3
pes,pb3,0.861771815616599,3
pb3,pes,0.861771815616599,3
sdh,pb9,0.861780056954069,3
pb9,sdh,0.861780056954069,3
sgh,kmr,0.861795973761592,3
kmr,sgh,0.861795973761592,3
vaf,ps3,0.861814874231417,3
ps3,vaf,0.861814874231417,3
prs,pb3,0.861857757983359,3
pb3,prs,0.861857757983359,3
p16,bgn,0.861871121770296,3
bgn,p16,0.861871121770296,3
p21,fay,0.861874899464167,3
fay,p21,0.861874899464167,3
pb8,bgp,0.861904690897494,3
bgp,pb8,0.861904690897494,3
sdh,pt1,0.861943855030694,3
pt1,sdh,0.861943855030694,3
pb5,gzi,0.861944818589208,3
gzi,pb5,0.861944818589208,3
p23,av1,0.861983444905951,3
av1,p23,0.861983444905951,3
ps2,kmr,0.862003070919465,3
kmr,ps2,0.862003070919465,3
vaf,pt3,0.862024395137691,3
pt3,vaf,0.862024395137691,3
wb3,oru,0.862085489745067,3
oru,wb3,0.862085489745067,3
yah,bql,0.862189615549895,3
bql,yah,0.862189615549895,3
sdh,pt5,0.862203913491248,3
pt5,sdh,0.862203913491248,3
p10,luz,0.862214376777485,3
luz,p10,0.862214376777485,3
p21,ckb,0.862328364187102,3
ckb,p21,0.862328364187102,3
tgk,ps5,0.862363733294115,3
ps5,tgk,0.862363733294115,3
oru,gzi,0.862442331230583,3
gzi,oru,0.862442331230583,3
p22,av2,0.862480032424962,3
av2,p22,0.862480032424962,3
p19,ckb,0.862540907989367,3
ckb,p19,0.862540907989367,3
pb5,ckb,0.862547977203837,3
ckb,pb5,0.862547977203837,3
ydg,lrl,0.862557493086502,3
lrl,ydg,0.862557493086502,3
p19,kmr,0.86259635718671,3
kmr,p19,0.86259635718671,3
p18,diq,0.86267426571593,3
diq,p18,0.86267426571593,3
p11,gzi,0.862677395403868,3
gzi,p11,0.862677395403868,3
srz,p17,0.862891921145555,3
p17,srz,0.862891921145555,3
mnj,lrl,0.86290386118872,3
lrl,mnj,0.86290386118872,3
pes,p17,0.862939346252115,3
p17,pes,0.862939346252115,3
p18,av1,0.862940146576902,3
av1,p18,0.862940146576902,3
wb2,ckb,0.862954810816582,3
ckb,wb2,0.862954810816582,3
zum,p14,0.862994755116492,3
p14,zum,0.862994755116492,3
wb2,kfm,0.863173347815757,3
kfm,wb2,0.863173347815757,3
pb7,bcc,0.863178294573646,3
bcc,pb7,0.863178294573646,3
oru,bgn,0.863201950251335,3
bgn,oru,0.863201950251335,3
zum,av2,0.863285899429692,3
av2,zum,0.863285899429692,3
tly,p23,0.863299548590408,3
p23,tly,0.863299548590408,3
pt4,kfm,0.863382521542958,3
kfm,pt4,0.863382521542958,3
vaf,ps2,0.863432693392095,3
ps2,vaf,0.863432693392095,3
pb6,bcc,0.863459044518225,3
bcc,pb6,0.863459044518225,3
p17,kfm,0.863513035271914,3
kfm,p17,0.863513035271914,3
zum,p13,0.863556547261043,3
p13,zum,0.863556547261043,3
yah,diq,0.863558463679028,3
diq,yah,0.863558463679028,3
zum,p19,0.863703375006586,3
p19,zum,0.863703375006586,3
pt5,bql,0.863769891763671,3
bql,pt5,0.863769891763671,3
wb3,diq,0.863826383662794,3
diq,wb3,0.863826383662794,3
p11,av2,0.863845716791592,3
av2,p11,0.863845716791592,3
pb2,lrl,0.863851977324478,3
lrl,pb2,0.863851977324478,3
p23,glk,0.863878655208579,3
glk,p23,0.863878655208579,3
prc,p17,0.86395650562214,3
p17,prc,0.86395650562214,3
jdt,av2,0.863957797122397,3
av2,jdt,0.863957797122397,3
p12,kfm,0.864118050789295,3
kfm,p12,0.864118050789295,3
srz,pb3,0.864174677944609,3
pb3,srz,0.864174677944609,3
p25,gzi,0.864180663042737,3
gzi,p25,0.864180663042737,3
ps3,kfm,0.864189328845191,3
kfm,ps3,0.864189328845191,3
p16,glk,0.864270722097434,3
glk,p16,0.864270722097434,3
p11,av1,0.864272686362734,3
av1,p11,0.864272686362734,3
yah,tly,0.864317223326385,3
tly,yah,0.864317223326385,3
yah,av2,0.864355367376254,3
av2,yah,0.864355367376254,3
sqo,pt1,0.864365746541932,3
pt1,sqo,0.864365746541932,3
p13,hac,0.864411167052795,3
hac,p13,0.864411167052795,3
ps2,gzi,0.864447096454696,3
gzi,ps2,0.864447096454696,3
tly,bgn,0.864514534444644,3
bgn,tly,0.864514534444644,3
srz,pb4,0.864533923611367,3
pb4,srz,0.864533923611367,3
wb3,kmr,0.864573234984197,3
kmr,wb3,0.864573234984197,3
wb3,pt4,0.864602466544215,3
pt4,wb3,0.864602466544215,3
ps1,pes,0.864652218613411,3
pes,ps1,0.864652218613411,3
sdh,pb6,0.864802350228702,3
pb6,sdh,0.864802350228702,3
vaf,pb6,0.864866301732963,3
pb6,vaf,0.864866301732963,3
pes,p23,0.864992617665602,3
p23,pes,0.864992617665602,3
pb8,glk,0.865140064501549,3
glk,pb8,0.865140064501549,3
sdh,p16,0.865170796179315,3
p16,sdh,0.865170796179315,3
wb2,glk,0.865299210184389,3
glk,wb2,0.865299210184389,3
pb4,diq,0.86530761747258,3
diq,pb4,0.86530761747258,3
pb2,hac,0.865317521651756,3
hac,pb2,0.865317521651756,3
bql,av1,0.865321744045909,3
av1,bql,0.865321744045909,3
siy,av1,0.865409881180478,3
av1,siy,0.865409881180478,3
ps1,av1,0.865476742937043,3
av1,ps1,0.865476742937043,3
p23,gzi,0.865477714791039,3
gzi,p23,0.865477714791039,3
ps1,kmr,0.865557901240924,3
kmr,ps1,0.865557901240924,3
prc,p24,0.865571743893334,3
p24,prc,0.865571743893334,3
pb3,luz,0.865584163387643,3
luz,pb3,0.865584163387643,3
pb3,glk,0.865603086905367,3
glk,pb3,0.865603086905367,3
wne,wb3,0.865703413457918,3
wb3,wne,0.865703413457918,3
pb8,kiu,0.865713971976465,3
kiu,pb8,0.865713971976465,3
pb1,kiu,0.865780401879996,3
kiu,pb1,0.865780401879996,3
tly,av1,0.865797224098636,3
av1,tly,0.865797224098636,3
pb8,bcc,0.865870925609438,3
bcc,pb8,0.865870925609438,3
pb9,diq,0.865947592705659,3
diq,pb9,0.865947592705659,3
p14,av1,0.865953835725355,3
av1,p14,0.865953835725355,3
p25,glk,0.865967043473371,3
glk,p25,0.865967043473371,3
srz,pb1,0.86598027091821,3
pb1,srz,0.86598027091821,3
pb8,ckb,0.865993575679198,3
ckb,pb8,0.865993575679198,3
p19,bcc,0.866159637425679,3
bcc,p19,0.866159637425679,3
p16,diq,0.866204599446502,3
diq,p16,0.866204599446502,3
pb1,diq,0.86620727331116,3
diq,pb1,0.86620727331116,3
sdh,p10,0.866218448389239,3
p10,sdh,0.866218448389239,3
vaf,mnj,0.866240664739388,3
mnj,vaf,0.866240664739388,3
pb7,ckb,0.866314610937892,3
ckb,pb7,0.866314610937892,3
pt1,lsa,0.866330796219651,3
lsa,pt1,0.866330796219651,3
sgh,pb2,0.866346518223538,3
pb2,sgh,0.866346518223538,3
pes,p21,0.866452489729149,3
p21,pes,0.866452489729149,3
pb3,bgn,0.866468463284422,3
bgn,pb3,0.866468463284422,3
p13,gzi,0.86651354897543,3
gzi,p13,0.86651354897543,3
zum,p22,0.866523957952293,3
p22,zum,0.866523957952293,3
ydg,p25,0.866569924002156,3
p25,ydg,0.866569924002156,3
pt1,bgn,0.86664854753873,3
bgn,pt1,0.86664854753873,3
p11,bcc,0.866712379252994,3
bcc,p11,0.866712379252994,3
pt5,bgn,0.866750329825918,3
bgn,pt5,0.866750329825918,3
p17,kmr,0.866763493096941,3
kmr,p17,0.866763493096941,3
yai,p11,0.866767740755565,3
p11,yai,0.866767740755565,3
ps3,kiu,0.866847420406553,3
kiu,ps3,0.866847420406553,3
wb3,bql,0.866896162103126,3
bql,wb3,0.866896162103126,3
pb7,av2,0.866897083431899,3
av2,pb7,0.866897083431899,3
ydg,pb6,0.866922917099525,3
pb6,ydg,0.866922917099525,3
ydg,pes,0.866977216020767,3
pes,ydg,0.866977216020767,3
pt2,bql,0.866994893570293,3
bql,pt2,0.866994893570293,3
p21,kmr,0.867005436420813,3
kmr,p21,0.867005436420813,3
pb7,gzi,0.867198210300628,3
gzi,pb7,0.867198210300628,3
yah,fay,0.86723809479159,3
fay,yah,0.86723809479159,3
gzi,av2,0.867242020295144,3
av2,gzi,0.867242020295144,3
yai,pb6,0.867276563124885,3
pb6,yai,0.867276563124885,3
p22,lrl,0.86743428585969,3
lrl,p22,0.86743428585969,3
p14,lrl,0.867475814475545,3
lrl,p14,0.867475814475545,3
p12,bgp,0.867516320823687,3
bgp,p12,0.867516320823687,3
pb5,av1,0.867643598008636,3
av1,pb5,0.867643598008636,3
wne,bql,0.867656410986345,3
bql,wne,0.867656410986345,3
pb6,bgn,0.867683820360316,3
bgn,pb6,0.867683820360316,3
pb1,av2,0.867708233320863,3
av2,pb1,0.867708233320863,3
yah,bcc,0.867725785091067,3
bcc,yah,0.867725785091067,3
p15,bgp,0.867823557600958,3
bgp,p15,0.867823557600958,3
yai,p25,0.867860864712453,3
p25,yai,0.867860864712453,3
ydg,prs,0.867865285660971,3
prs,ydg,0.867865285660971,3
p23,fay,0.867895308796055,3
fay,p23,0.867895308796055,3
p14,ntz,0.867922379369808,3
ntz,p14,0.867922379369808,3
prs,pb9,0.867927995776749,3
pb9,prs,0.867927995776749,3
ydg,pb5,0.867961423936716,3
pb5,ydg,0.867961423936716,3
wb5,luz,0.868079387622775,3
luz,wb5,0.868079387622775,3
pb6,lrl,0.868083448619907,3
lrl,pb6,0.868083448619907,3
ps1,ckb,0.868099580693179,3
ckb,ps1,0.868099580693179,3
wb2,tly,0.868102173654426,3
tly,wb2,0.868102173654426,3
srz,av1,0.86810837456254,3
av1,srz,0.86810837456254,3
pb9,luz,0.868179889570542,3
luz,pb9,0.868179889570542,3
p25,kfm,0.868216538373376,3
kfm,p25,0.868216538373376,3
srz,p15,0.868249788780182,3
p15,srz,0.868249788780182,3
kiu,av2,0.868272588632079,3
av2,kiu,0.868272588632079,3
vaf,ps1,0.868284663540202,3
ps1,vaf,0.868284663540202,3
yai,p19,0.868368661723366,3
p19,yai,0.868368661723366,3
tly,hac,0.868525931044674,3
hac,tly,0.868525931044674,3
ydg,pb7,0.868654942027524,3
pb7,ydg,0.868654942027524,3
ntz,av2,0.868655740766686,3
av2,ntz,0.868655740766686,3
pt5,hac,0.86865971379294,3
hac,pt5,0.86865971379294,3
pb3,diq,0.868732681948686,3
diq,pb3,0.868732681948686,3
wb1,pes,0.86875069146517,3
pes,wb1,0.86875069146517,3
sdh,p21,0.86875992517673,3
p21,sdh,0.86875992517673,3
ydg,p19,0.868846141494591,3
p19,ydg,0.868846141494591,3
zum,p20,0.868984042666692,3
p20,zum,0.868984042666692,3
p21,diq,0.868984292246489,3
diq,p21,0.868984292246489,3
tly,pb7,0.868987864909283,3
pb7,tly,0.868987864909283,3
p22,bcc,0.869032609534884,3
bcc,p22,0.869032609534884,3
wb3,kfm,0.869093385545248,3
kfm,wb3,0.869093385545248,3
p22,bgp,0.869099221291651,3
bgp,p22,0.869099221291651,3
vaf,p10,0.869111301374042,3
p10,vaf,0.869111301374042,3
oru,kfm,0.869228746384164,3
kfm,oru,0.869228746384164,3
yah,bgp,0.869230510728918,3
bgp,yah,0.869230510728918,3
p17,fay,0.869273857232369,3
fay,p17,0.869273857232369,3
prs,p17,0.869291901454539,3
p17,prs,0.869291901454539,3
p12,av1,0.869316986834752,3
av1,p12,0.869316986834752,3
yai,hac,0.869484371033316,3
hac,yai,0.869484371033316,3
p21,kiu,0.869541901415117,3
kiu,p21,0.869541901415117,3
p14,kiu,0.869617279646125,3
kiu,p14,0.869617279646125,3
vaf,pb9,0.869673428365699,3
pb9,vaf,0.869673428365699,3
p22,bgn,0.869718366235971,3
bgn,p22,0.869718366235971,3
wb2,prc,0.869722859901467,3
prc,wb2,0.869722859901467,3
pt4,glk,0.869749352424538,3
glk,pt4,0.869749352424538,3
p12,mnj,0.869783898916655,3
mnj,p12,0.869783898916655,3
p20,diq,0.869800683950449,3
diq,p20,0.869800683950449,3
srz,pb2,0.869811914014871,3
pb2,srz,0.869811914014871,3
yai,p15,0.869816300563078,3
p15,yai,0.869816300563078,3
p19,av1,0.869879752897918,3
av1,p19,0.869879752897918,3
tly,p19,0.869900376129006,3
p19,tly,0.869900376129006,3
wne,diq,0.870031258498313,3
diq,wne,0.870031258498313,3
sqo,p24,0.870072214791193,3
p24,sqo,0.870072214791193,3
pb6,glk,0.87010005841166,3
glk,pb6,0.87010005841166,3
sqo,p19,0.870114021386264,3
p19,sqo,0.870114021386264,3
yai,p13,0.870141221629189,3
p13,yai,0.870141221629189,3
p20,av2,0.870154472421288,3
av2,p20,0.870154472421288,3
pb7,av1,0.870186244293164,3
av1,pb7,0.870186244293164,3
pb6,diq,0.870189036021413,3
diq,pb6,0.870189036021413,3
pb8,luz,0.870231987068493,3
luz,pb8,0.870231987068493,3
ps4,kmr,0.870239019095015,3
kmr,ps4,0.870239019095015,3
p12,luz,0.870257243110759,3
luz,p12,0.870257243110759,3
p14,bgp,0.870324343642719,3
bgp,p14,0.870324343642719,3
pt4,bgn,0.870379833077841,3
bgn,pt4,0.870379833077841,3
yah,wne,0.870380340395972,3
wne,yah,0.870380340395972,3
p25,av1,0.87038537755477,3
av1,p25,0.87038537755477,3
pt4,bql,0.870397026639401,3
bql,pt4,0.870397026639401,3
p11,ckb,0.870537223965778,3
ckb,p11,0.870537223965778,3
zum,mnj,0.870580061119941,3
mnj,zum,0.870580061119941,3
pt5,glk,0.870651204281891,3
glk,pt5,0.870651204281891,3
ydg,p16,0.870664793315096,3
p16,ydg,0.870664793315096,3
p11,ntz,0.87077893386114,3
ntz,p11,0.87077893386114,3
ps4,pes,0.8708105238762,3
pes,ps4,0.8708105238762,3
yai,p22,0.870841728616106,3
p22,yai,0.870841728616106,3
sdh,pb2,0.870974029212371,3
pb2,sdh,0.870974029212371,3
p11,hac,0.871001178069468,3
hac,p11,0.871001178069468,3
p14,bcc,0.871105686449732,3
bcc,p14,0.871105686449732,3
p17,av1,0.87112205516083,3
av1,p17,0.87112205516083,3
ps5,prs,0.871232445373794,3
prs,ps5,0.871232445373794,3
pt5,lsa,0.871236991296136,3
lsa,pt5,0.871236991296136,3
wb3,pt5,0.871311907270814,3
pt5,wb3,0.871311907270814,3
p15,glk,0.871327651726796,3
glk,p15,0.871327651726796,3
sgh,p19,0.871386647101982,3
p19,sgh,0.871386647101982,3
p15,lsa,0.871396641700521,3
lsa,p15,0.871396641700521,3
pb4,av2,0.871525271838588,3
av2,pb4,0.871525271838588,3
sdh,pt4,0.871553299492387,3
pt4,sdh,0.871553299492387,3
prc,p10,0.87158420672975,3
p10,prc,0.87158420672975,3
prc,pb6,0.871730083234246,3
pb6,prc,0.871730083234246,3
sdh,pb7,0.871774340423663,3
pb7,sdh,0.871774340423663,3
vaf,p19,0.871788667069975,3
p19,vaf,0.871788667069975,3
yai,pb8,0.871792252532989,3
pb8,yai,0.871792252532989,3
pb5,av2,0.871913493192115,3
av2,pb5,0.871913493192115,3
p18,ckb,0.871951390657488,3
ckb,p18,0.871951390657488,3
p11,lsa,0.871976006625958,3
lsa,p11,0.871976006625958,3
p22,gzi,0.872012471778266,3
gzi,p22,0.872012471778266,3
p19,lrl,0.872021062668466,3
lrl,p19,0.872021062668466,3
p14,av2,0.872032838937322,3
av2,p14,0.872032838937322,3
srz,pb9,0.872134896786286,3
pb9,srz,0.872134896786286,3
pt2,ntz,0.872143628663842,3
ntz,pt2,0.872143628663842,3
pb1,av1,0.872200792379107,3
av1,pb1,0.872200792379107,3
pb9,bgp,0.872214225404682,3
bgp,pb9,0.872214225404682,3
p15,lrl,0.872305546890203,3
lrl,p15,0.872305546890203,3
wne,sqo,0.872371678027526,3
sqo,wne,0.872371678027526,3
p24,luz,0.872381783830074,3
luz,p24,0.872381783830074,3
yai,p20,0.872436920202199,3
p20,yai,0.872436920202199,3
ckb,av1,0.872459247583569,3
av1,ckb,0.872459247583569,3
srz,p20,0.87261377559119,3
p20,srz,0.87261377559119,3
p20,kiu,0.872684196491992,3
kiu,p20,0.872684196491992,3
p23,bcc,0.872691349423525,3
bcc,p23,0.872691349423525,3
pt3,hac,0.872761706252136,3
hac,pt3,0.872761706252136,3
pt1,hac,0.872771470056178,3
hac,pt1,0.872771470056178,3
pb5,lsa,0.872828822225264,3
lsa,pb5,0.872828822225264,3
pb3,bcc,0.87287144185114,3
bcc,pb3,0.87287144185114,3
sdh,p23,0.872876488672411,3
p23,sdh,0.872876488672411,3
zum,wb3,0.872882869843006,3
wb3,zum,0.872882869843006,3
p25,luz,0.872886163400364,3
luz,p25,0.872886163400364,3
zum,pb9,0.872932133308058,3
pb9,zum,0.872932133308058,3
p22,glk,0.872948273125156,3
glk,p22,0.872948273125156,3
srz,p25,0.872975562667373,3
p25,srz,0.872975562667373,3
ydg,sdh,0.873051348251765,3
sdh,ydg,0.873051348251765,3
pb8,av2,0.873061565413704,3
av2,pb8,0.873061565413704,3
pb3,fay,0.873107532176801,3
fay,pb3,0.873107532176801,3
pt5,kiu,0.873156959113251,3
kiu,pt5,0.873156959113251,3
pb8,lsa,0.873218822632098,3
lsa,pb8,0.873218822632098,3
pt5,kfm,0.873288052555395,3
kfm,pt5,0.873288052555395,3
p20,ckb,0.873334767455418,3
ckb,p20,0.873334767455418,3
p24,fay,0.873427396964876,3
fay,p24,0.873427396964876,3
sqo,p22,0.873559449077112,3
p22,sqo,0.873559449077112,3
wb3,pt2,0.873624728687975,3
pt2,wb3,0.873624728687975,3
pb8,fay,0.873649671126561,3
fay,pb8,0.873649671126561,3
pb9,glk,0.873723129483177,3
glk,pb9,0.873723129483177,3
p10,kmr,0.873772664684914,3
kmr,p10,0.873772664684914,3
p11,lrl,0.873786183795689,3
lrl,p11,0.873786183795689,3
zum,p11,0.873789072078351,3
p11,zum,0.873789072078351,3
p10,kfm,0.87392762786832,3
kfm,p10,0.87392762786832,3
pt5,av2,0.873928177140431,3
av2,pt5,0.873928177140431,3
sdh,p19,0.873953220404084,3
p19,sdh,0.873953220404084,3
prc,pb9,0.8739573542935,3
pb9,prc,0.8739573542935,3
vaf,pb8,0.873963583888447,3
pb8,vaf,0.873963583888447,3
vaf,p18,0.873967155532414,3
p18,vaf,0.873967155532414,3
wb1,diq,0.874010716216884,3
diq,wb1,0.874010716216884,3
wb5,oru,0.874059428746931,3
oru,wb5,0.874059428746931,3
pb3,av2,0.874078454467041,3
av2,pb3,0.874078454467041,3
wb3,bcc,0.874091288424833,3
bcc,wb3,0.874091288424833,3
os1,mnj,0.874155075008413,3
mnj,os1,0.874155075008413,3
pb4,kiu,0.874224877537732,3
kiu,pb4,0.874224877537732,3
pt4,hac,0.874292206256059,3
hac,pt4,0.874292206256059,3
zum,pb6,0.874331493469833,3
pb6,zum,0.874331493469833,3
