L1,L2,Score,cluster_number,distance_Scores
pb7,oru,5.78182110617036,3,0.241138457616383
fay,siy,5.78801355450698,3,0.241617031870966
siy,fay,5.78801355450698,3,0.241617031870966
oru,pb6,5.79452125254375,3,0.242119969734585
pb6,oru,5.79452125254375,3,0.242119969734585
oru,p16,5.79468221910782,3,0.242132409798551
p16,oru,5.79468221910782,3,0.242132409798551
sgh,vaf,5.80288681663429,3,0.242766490041442
vaf,sgh,5.80288681663429,3,0.242766490041442
glk,tly,5.80428647806201,3,0.24287466081462
tly,glk,5.80428647806201,3,0.24287466081462
gzi,sgh,5.80567789640066,3,0.242982194532794
sgh,gzi,5.80567789640066,3,0.242982194532794
bgp,glk,5.80854035494152,3,0.243203415427664
glk,bgp,5.80854035494152,3,0.243203415427664
bcc,ckb,5.811929159229,3,0.243465314178795
ckb,bcc,5.811929159229,3,0.243465314178795
lsa,yai,5.81513737412206,3,0.243713256344401
yai,lsa,5.81513737412206,3,0.243713256344401
prs,zum,5.81629117065065,3,0.243802425810756
zum,prs,5.81629117065065,3,0.243802425810756
diq,lsa,5.81834900866734,3,0.243961462792796
lsa,diq,5.81834900866734,3,0.243961462792796
bql,prs,5.82111911396602,3,0.244175546303285
prs,bql,5.82111911396602,3,0.244175546303285
kiu,sqo,5.82787537485693,3,0.244697693981209
sqo,kiu,5.82787537485693,3,0.244697693981209
jdt,vaf,5.83302763813732,3,0.245095879064844
vaf,jdt,5.83302763813732,3,0.245095879064844
oru,pt4,5.84329051354437,3,0.245889030284008
pt4,oru,5.84329051354437,3,0.245889030284008
kiu,prs,5.84630427344232,3,0.24612194428155
prs,kiu,5.84630427344232,3,0.24612194428155
fay,prs,5.85216318655876,3,0.246574741757595
prs,fay,5.85216318655876,3,0.246574741757595
oru,ps1,5.85863768724013,3,0.247075114012468
ps1,oru,5.85863768724013,3,0.247075114012468
oru,p21,5.8603984359507,3,0.247211190884791
p21,oru,5.8603984359507,3,0.247211190884791
oru,p12,5.86215148280216,3,0.247346672530269
p12,oru,5.86215148280216,3,0.247346672530269
bgn,srz,5.86462575857332,3,0.247537893291177
srz,bgn,5.86462575857332,3,0.247537893291177
bcc,srz,5.86502851377622,3,0.247569019634189
srz,bcc,5.86502851377622,3,0.247569019634189
oru,pt2,5.86948548385947,3,0.247913470006535
pt2,oru,5.86948548385947,3,0.247913470006535
ntz,tly,5.88647979074157,3,0.249226849998766
tly,ntz,5.88647979074157,3,0.249226849998766
kmr,srz,5.88687498289879,3,0.249257391842925
srz,kmr,5.88687498289879,3,0.249257391842925
bcc,ntz,5.88922149073557,3,0.249438738247096
ntz,bcc,5.88922149073557,3,0.249438738247096
mnj,pt1,5.88996360529315,3,0.249496091478306
pt1,mnj,5.88996360529315,3,0.249496091478306
oru,wne,5.89023695938982,3,0.249517217247298
wne,oru,5.89023695938982,3,0.249517217247298
gzi,luz,5.89118502633471,3,0.249590487205605
luz,gzi,5.89118502633471,3,0.249590487205605
ntz,sgh,5.89467292359698,3,0.249860044211431
sgh,ntz,5.89467292359698,3,0.249860044211431
oru,p10,5.90186329993897,3,0.250415741862986
p10,oru,5.90186329993897,3,0.250415741862986
ckb,fay,5.90357114982812,3,0.25054773052776
fay,ckb,5.90357114982812,3,0.25054773052776
oru,pt1,5.90451121773784,3,0.250620382292409
pt1,oru,5.90451121773784,3,0.250620382292409
pt2,tly,5.90544043340595,3,0.250692195357539
tly,pt2,5.90544043340595,3,0.250692195357539
ckb,gzi,5.91112085540786,3,0.251131198410532
gzi,ckb,5.91112085540786,3,0.251131198410532
pt4,tly,5.91543310158829,3,0.251464464009079
tly,pt4,5.91543310158829,3,0.251464464009079
hac,lrl,5.9231123633488,3,0.252057944450578
lrl,hac,5.9231123633488,3,0.252057944450578
sqo,yai,5.92549790311359,3,0.252242307379851
yai,sqo,5.92549790311359,3,0.252242307379851
bql,tly,5.92711693188731,3,0.252367431635462
tly,bql,5.92711693188731,3,0.252367431635462
ps3,tly,5.92718547604933,3,0.252372728970128
tly,ps3,5.92718547604933,3,0.252372728970128
bgp,hac,5.92895184281666,3,0.252509240025698
hac,bgp,5.92895184281666,3,0.252509240025698
prc,sgh,5.93211832485252,3,0.252753956928865
sgh,prc,5.93211832485252,3,0.252753956928865
kmr,sqo,5.93442251261012,3,0.252932032688011
sqo,kmr,5.93442251261012,3,0.252932032688011
kiu,ps2,5.93629726985427,3,0.253076920542034
ps2,kiu,5.93629726985427,3,0.253076920542034
lrl,prs,5.93738993544038,3,0.253161365593482
prs,lrl,5.93738993544038,3,0.253161365593482
pes,prc,5.95442943729389,3,0.254478238412553
prc,pes,5.95442943729389,3,0.254478238412553
bgp,sdh,5.95805497186262,3,0.254758432515011
sdh,bgp,5.95805497186262,3,0.254758432515011
oru,pt5,5.96026802921589,3,0.254929465394999
pt5,oru,5.96026802921589,3,0.254929465394999
bcc,sqo,5.96085496027195,3,0.25497482549772
sqo,bcc,5.96085496027195,3,0.25497482549772
fay,tly,5.96172486488748,3,0.255042054795455
tly,fay,5.96172486488748,3,0.255042054795455
bcc,lsa,5.96753478539589,3,0.255491065949905
lsa,bcc,5.96753478539589,3,0.255491065949905
sgh,yai,5.98590924648071,3,0.256911109128144
yai,sgh,5.98590924648071,3,0.256911109128144
gzi,tgk,5.98624702906121,3,0.256937214157671
tgk,gzi,5.98624702906121,3,0.256937214157671
kmr,lsa,6.00100304400211,3,0.258077611051931
lsa,kmr,6.00100304400211,3,0.258077611051931
diq,sqo,6.00627962053306,3,0.25848540350215
sqo,diq,6.00627962053306,3,0.25848540350215
sgh,wb5,6.01894002703315,3,0.25946384438274
wb5,sgh,6.01894002703315,3,0.25946384438274
bgn,ntz,6.02134658794711,3,0.259649831900583
ntz,bgn,6.02134658794711,3,0.259649831900583
kiu,lsa,6.02946206003536,3,0.260277024215172
lsa,kiu,6.02946206003536,3,0.260277024215172
lsa,sgh,6.03274751904485,3,0.260530936078616
sgh,lsa,6.03274751904485,3,0.260530936078616
luz,siy,6.0376598445421,3,0.260910577923863
siy,luz,6.0376598445421,3,0.260910577923863
ckb,ntz,6.04030505432182,3,0.261115009068012
ntz,ckb,6.04030505432182,3,0.261115009068012
oru,p23,6.04165945835722,3,0.261219682190243
p23,oru,6.04165945835722,3,0.261219682190243
ntz,sdh,6.04364168047357,3,0.261372875308728
sdh,ntz,6.04364168047357,3,0.261372875308728
ckb,glk,6.04368273916263,3,0.261376048469075
glk,ckb,6.04368273916263,3,0.261376048469075
luz,tly,6.04528474596859,3,0.261499857206964
tly,luz,6.04528474596859,3,0.261499857206964
jdt,tgk,6.05214816869636,3,0.26203028672971
tgk,jdt,6.05214816869636,3,0.26203028672971
prs,tly,6.05284135970297,3,0.262083858976298
tly,prs,6.05284135970297,3,0.262083858976298
prs,siy,6.05766664573523,3,0.262456774104613
siy,prs,6.05766664573523,3,0.262456774104613
pes,vaf,6.0702455303332,3,0.263428914684995
vaf,pes,6.0702455303332,3,0.263428914684995
kfm,siy,6.07200680351622,3,0.263565032090399
siy,kfm,6.07200680351622,3,0.263565032090399
bgn,luz,6.07861469049824,3,0.264075712909177
luz,bgn,6.07861469049824,3,0.264075712909177
lsa,prc,6.08160042619137,3,0.2643064610973
prc,lsa,6.08160042619137,3,0.2643064610973
fay,prc,6.08245976572798,3,0.264372873888463
prc,fay,6.08245976572798,3,0.264372873888463
bgn,gzi,6.08437040808306,3,0.264520535070462
gzi,bgn,6.08437040808306,3,0.264520535070462
glk,kmr,6.09017497624883,3,0.264969132576989
kmr,glk,6.09017497624883,3,0.264969132576989
oru,ps4,6.09032238997083,3,0.264980525229505
ps4,oru,6.09032238997083,3,0.264980525229505
siy,tgk,6.09149514966972,3,0.265071160236564
tgk,siy,6.09149514966972,3,0.265071160236564
luz,zum,6.09195700716349,3,0.265106854213128
zum,luz,6.09195700716349,3,0.265106854213128
mnj,tly,6.09836148006629,3,0.265601814474213
tly,mnj,6.09836148006629,3,0.265601814474213
bgp,kfm,6.09962764135414,3,0.26569966788559
kfm,bgp,6.09962764135414,3,0.26569966788559
bql,prc,6.10109126222245,3,0.265812781669988
prc,bql,6.10109126222245,3,0.265812781669988
lrl,vaf,6.10879592299743,3,0.266408225036934
vaf,lrl,6.10879592299743,3,0.266408225036934
gzi,jdt,6.13620491270777,3,0.268526488461419
jdt,gzi,6.13620491270777,3,0.268526488461419
ckb,prs,6.13769799777887,3,0.268641879343359
prs,ckb,6.13769799777887,3,0.268641879343359
lsa,zum,6.13995778946234,3,0.268816524017264
zum,lsa,6.13995778946234,3,0.268816524017264
bgn,zum,6.14238641340907,3,0.26900421664412
zum,bgn,6.14238641340907,3,0.26900421664412
lrl,siy,6.14745502349524,3,0.269395936713775
siy,lrl,6.14745502349524,3,0.269395936713775
oru,p25,6.14854619970055,3,0.269480266660621
p25,oru,6.14854619970055,3,0.269480266660621
sdh,vaf,6.14868480923374,3,0.269490978894364
vaf,sdh,6.14868480923374,3,0.269490978894364
luz,vaf,6.14920341815824,3,0.269531058821716
vaf,luz,6.14920341815824,3,0.269531058821716
tgk,yai,6.15206600525251,3,0.269752289651647
yai,tgk,6.15206600525251,3,0.269752289651647
prs,sgh,6.15310817006956,3,0.269832831825495
sgh,prs,6.15310817006956,3,0.269832831825495
bgp,luz,6.15344762522083,3,0.269859066117192
luz,bgp,6.15344762522083,3,0.269859066117192
prc,zum,6.15943685783333,3,0.270321935143664
zum,prc,6.15943685783333,3,0.270321935143664
jdt,ntz,6.16137157499999,3,0.270471456912039
ntz,jdt,6.16137157499999,3,0.270471456912039
bql,kfm,6.16199532652919,3,0.270519662630828
kfm,bql,6.16199532652919,3,0.270519662630828
prc,srz,6.1665936931986,3,0.270875040630204
srz,prc,6.1665936931986,3,0.270875040630204
sdh,siy,6.17136059344719,3,0.27124344349917
siy,sdh,6.17136059344719,3,0.27124344349917
kfm,prs,6.17188433650871,3,0.271283920210745
prs,kfm,6.17188433650871,3,0.271283920210745
ckb,lrl,6.17329919407812,3,0.271393265395365
lrl,ckb,6.17329919407812,3,0.271393265395365
bgn,glk,6.17417125737034,3,0.271460661523251
glk,bgn,6.17417125737034,3,0.271460661523251
ckb,luz,6.17968587884312,3,0.271886850926404
luz,ckb,6.17968587884312,3,0.271886850926404
glk,zum,6.17981755084829,3,0.271897027003506
zum,glk,6.17981755084829,3,0.271897027003506
ps2,tly,6.19056327242455,3,0.272727494278121
tly,ps2,6.19056327242455,3,0.272727494278121
jdt,pes,6.19292743536259,3,0.272910205130804
pes,jdt,6.19292743536259,3,0.272910205130804
bcc,glk,6.20003264761955,3,0.273459321001407
glk,bcc,6.20003264761955,3,0.273459321001407
glk,yai,6.201683290151,3,0.27358688847975
yai,glk,6.201683290151,3,0.27358688847975
sgh,wb3,6.2033558404985,3,0.273716149071408
wb3,sgh,6.2033558404985,3,0.273716149071408
luz,prs,6.21135926733054,3,0.274334682133298
prs,luz,6.21135926733054,3,0.274334682133298
pes,zum,6.21484734736323,3,0.274604253264267
zum,pes,6.21484734736323,3,0.274604253264267
bcc,hac,6.22931484058731,3,0.275722352182338
hac,bcc,6.22931484058731,3,0.275722352182338
av1,hac,6.23870833590321,3,0.276448314640861
hac,av1,6.23870833590321,3,0.276448314640861
av2,hac,6.24136748926738,3,0.27665382339441
hac,av2,6.24136748926738,3,0.27665382339441
tgk,vaf,6.24403311154844,3,0.276859832088679
vaf,tgk,6.24403311154844,3,0.276859832088679
ckb,pes,6.24513427247275,3,0.276944933689836
pes,ckb,6.24513427247275,3,0.276944933689836
av2,bgn,6.24789071265626,3,0.277157961112014
bgn,av2,6.24789071265626,3,0.277157961112014
bql,gzi,6.24949730237,3,0.277282124033185
gzi,bql,6.24949730237,3,0.277282124033185
fay,sdh,6.25443322788301,3,0.277663589770912
sdh,fay,6.25443322788301,3,0.277663589770912
kfm,prc,6.25491319009296,3,0.277700682943816
prc,kfm,6.25491319009296,3,0.277700682943816
ntz,zum,6.25733256838062,3,0.27788766103352
zum,ntz,6.25733256838062,3,0.27788766103352
bql,ntz,6.25878927031281,3,0.278000240098124
ntz,bql,6.25878927031281,3,0.278000240098124
ckb,kfm,6.2622253110746,3,0.278265789450642
kfm,ckb,6.2622253110746,3,0.278265789450642
bql,srz,6.26899193085722,3,0.278788737700263
srz,bql,6.26899193085722,3,0.278788737700263
sgh,sqo,6.27318544493636,3,0.279112827263132
sqo,sgh,6.27318544493636,3,0.279112827263132
pt1,tly,6.27880576582433,3,0.279547185490001
tly,pt1,6.27880576582433,3,0.279547185490001
oru,ps2,6.28683766776635,3,0.280167919208852
ps2,oru,6.28683766776635,3,0.280167919208852
hac,sdh,6.29974825840889,3,0.281165695202627
sdh,hac,6.29974825840889,3,0.281165695202627
bgn,pes,6.31062083128105,3,0.282005965992924
pes,bgn,6.31062083128105,3,0.282005965992924
oru,ps3,6.31318911239863,3,0.282204451818656
ps3,oru,6.31318911239863,3,0.282204451818656
bql,lsa,6.31518796459213,3,0.282358930168176
lsa,bql,6.31518796459213,3,0.282358930168176
diq,glk,6.32132786026654,3,0.282833442967615
glk,diq,6.32132786026654,3,0.282833442967615
glk,kiu,6.32168324792925,3,0.282860908580007
kiu,glk,6.32168324792925,3,0.282860908580007
bql,tgk,6.32574398669795,3,0.28317473679845
tgk,bql,6.32574398669795,3,0.28317473679845
prc,tly,6.33943047590536,3,0.284232476970709
tly,prc,6.33943047590536,3,0.284232476970709
oru,ps5,6.33956231690188,3,0.284242666108059
ps5,oru,6.33956231690188,3,0.284242666108059
ckb,kmr,6.37237062856863,3,0.286778208182292
kmr,ckb,6.37237062856863,3,0.286778208182292
luz,prc,6.37374272437467,3,0.286884248586975
prc,luz,6.37374272437467,3,0.286884248586975
bcc,kfm,6.37558340308487,3,0.287026502731664
kfm,bcc,6.37558340308487,3,0.287026502731664
sdh,zum,6.38300510752343,3,0.287600078234654
zum,sdh,6.38300510752343,3,0.287600078234654
fay,zum,6.40306263952063,3,0.289150195070922
zum,fay,6.40306263952063,3,0.289150195070922
ckb,prc,6.40377272067002,3,0.289205072647333
prc,ckb,6.40377272067002,3,0.289205072647333
bgp,fay,6.40392968984678,3,0.289217203779105
fay,bgp,6.40392968984678,3,0.289217203779105
bgn,hac,6.41196048096583,3,0.289837851649637
hac,bgn,6.41196048096583,3,0.289837851649637
fay,lsa,6.41837890416675,3,0.290333890038978
lsa,fay,6.41837890416675,3,0.290333890038978
jdt,lsa,6.42676298941141,3,0.290981841725969
lsa,jdt,6.42676298941141,3,0.290981841725969
gzi,zum,6.43609925237757,3,0.291703381066586
zum,gzi,6.43609925237757,3,0.291703381066586
lsa,siy,6.45102445855277,3,0.292856853656344
siy,lsa,6.45102445855277,3,0.292856853656344
ckb,lsa,6.46513757818386,3,0.293947565332909
lsa,ckb,6.46513757818386,3,0.293947565332909
lrl,sdh,6.50459378842987,3,0.296996880463316
sdh,lrl,6.50459378842987,3,0.296996880463316
av2,bgp,6.53467664459409,3,0.299321789720832
bgp,av2,6.53467664459409,3,0.299321789720832
srz,tly,6.53481918977435,3,0.299332806115266
tly,srz,6.53481918977435,3,0.299332806115266
jdt,sqo,6.54692117730558,3,0.300268090407824
sqo,jdt,6.54692117730558,3,0.300268090407824
jdt,prs,6.55241875026575,3,0.300692962241775
prs,jdt,6.55241875026575,3,0.300692962241775
glk,jdt,6.55754699356108,3,0.301089290976222
jdt,glk,6.55754699356108,3,0.301089290976222
kfm,zum,6.56163122227458,3,0.301404934580472
zum,kfm,6.56163122227458,3,0.301404934580472
bgp,pes,6.56311404637864,3,0.301519532458678
pes,bgp,6.56311404637864,3,0.301519532458678
prc,prs,6.56390251287766,3,0.301580467931454
prs,prc,6.56390251287766,3,0.301580467931454
pes,tly,6.56588827006683,3,0.301733934252839
tly,pes,6.56588827006683,3,0.301733934252839
prs,vaf,6.56853404783842,3,0.301938409293404
vaf,prs,6.56853404783842,3,0.301938409293404
lsa,sdh,6.59932078249412,3,0.304317716764044
sdh,lsa,6.59932078249412,3,0.304317716764044
av1,bcc,6.62565288533445,3,0.306352754571928
bcc,av1,6.62565288533445,3,0.306352754571928
srz,zum,6.62720223088054,3,0.306472493461864
zum,srz,6.62720223088054,3,0.306472493461864
bql,pes,6.64098932565888,3,0.307538008787584
pes,bql,6.64098932565888,3,0.307538008787584
sdh,sqo,6.64367751766171,3,0.307745761749578
sqo,sdh,6.64367751766171,3,0.307745761749578
gzi,prs,6.64826983587991,3,0.308100672303306
prs,gzi,6.64826983587991,3,0.308100672303306
jdt,tly,6.65472443099316,3,0.308599506185647
tly,jdt,6.65472443099316,3,0.308599506185647
sqo,vaf,6.66188421440926,3,0.309152839507956
vaf,sqo,6.66188421440926,3,0.309152839507956
fay,pes,6.66412294576851,3,0.309325856565705
pes,fay,6.66412294576851,3,0.309325856565705
kfm,luz,6.66732850528444,3,0.309573593514398
luz,kfm,6.66732850528444,3,0.309573593514398
ckb,sdh,6.68809009842238,3,0.31117812267957
sdh,ckb,6.68809009842238,3,0.31117812267957
luz,ntz,6.68912398482821,3,0.311258025068592
ntz,luz,6.68912398482821,3,0.311258025068592
ntz,yai,6.69207222354205,3,0.311485875357865
yai,ntz,6.69207222354205,3,0.311485875357865
ntz,prc,6.69422924097185,3,0.311652577274857
prc,ntz,6.69422924097185,3,0.311652577274857
gzi,pes,6.69440605669906,3,0.311666242218067
pes,gzi,6.69440605669906,3,0.311666242218067
prs,yai,6.69480270709817,3,0.311696896760303
yai,prs,6.69480270709817,3,0.311696896760303
tgk,zum,6.69790697175707,3,0.311936805285074
zum,tgk,6.69790697175707,3,0.311936805285074
lsa,pes,6.70340100746285,3,0.312361403747526
pes,lsa,6.70340100746285,3,0.312361403747526
kfm,sdh,6.70876820660091,3,0.312776199832542
sdh,kfm,6.70876820660091,3,0.312776199832542
lrl,sqo,6.71342171463537,3,0.313135839351149
sqo,lrl,6.71342171463537,3,0.313135839351149
lsa,luz,6.72765143319167,3,0.314235562204019
luz,lsa,6.72765143319167,3,0.314235562204019
siy,srz,6.73936751743121,3,0.315141022528718
srz,siy,6.73936751743121,3,0.315141022528718
siy,sqo,6.74565738591159,3,0.315627125755711
sqo,siy,6.74565738591159,3,0.315627125755711
tgk,tly,6.75643764461458,3,0.316460262181328
tly,tgk,6.75643764461458,3,0.316460262181328
bql,lrl,6.7827127853035,3,0.318490897753187
lrl,bql,6.7827127853035,3,0.318490897753187
glk,luz,6.79086665567063,3,0.319121057622238
luz,glk,6.79086665567063,3,0.319121057622238
gzi,lrl,6.79562393820145,3,0.319488717200043
lrl,gzi,6.79562393820145,3,0.319488717200043
glk,sdh,6.80673197937498,3,0.320347185811409
sdh,glk,6.80673197937498,3,0.320347185811409
kfm,pes,6.81692690049161,3,0.321135085283264
pes,kfm,6.81692690049161,3,0.321135085283264
bgn,lrl,6.82228109035584,3,0.321548875965701
lrl,bgn,6.82228109035584,3,0.321548875965701
bgp,zum,6.82253464408789,3,0.321568471492659
zum,bgp,6.82253464408789,3,0.321568471492659
luz,srz,6.82343557052539,3,0.321638098266242
srz,luz,6.82343557052539,3,0.321638098266242
bcc,pes,6.82846629769695,3,0.322026890610604
pes,bcc,6.82846629769695,3,0.322026890610604
bql,sqo,6.8375991189153,3,0.322732707255203
sqo,bql,6.8375991189153,3,0.322732707255203
luz,sdh,6.83836934707489,3,0.322792233204762
sdh,luz,6.83836934707489,3,0.322792233204762
bcc,fay,6.84741681696909,3,0.323491453597908
fay,bcc,6.84741681696909,3,0.323491453597908
kfm,lsa,6.84939715310416,3,0.323644500961107
lsa,kfm,6.84939715310416,3,0.323644500961107
kfm,sqo,6.85564589356593,3,0.324127425669721
sqo,kfm,6.85564589356593,3,0.324127425669721
sdh,srz,6.9017857592652,3,0.327693277273677
srz,sdh,6.9017857592652,3,0.327693277273677
bgn,sdh,6.90490935034986,3,0.327934679412815
sdh,bgn,6.90490935034986,3,0.327934679412815
pes,sqo,6.90978354721737,3,0.328311374543037
sqo,pes,6.90978354721737,3,0.328311374543037
srz,vaf,6.9292642466728,3,0.329816911725396
vaf,srz,6.9292642466728,3,0.329816911725396
ckb,srz,6.94725769404503,3,0.3312075088197
srz,ckb,6.94725769404503,3,0.3312075088197
bgp,lrl,6.95463159328449,3,0.331777389768245
lrl,bgp,6.95463159328449,3,0.331777389768245
fay,srz,6.96350311148221,3,0.332463011993525
srz,fay,6.96350311148221,3,0.332463011993525
lrl,zum,6.96505714698049,3,0.332583113339512
zum,lrl,6.96505714698049,3,0.332583113339512
bgn,tgk,6.96509104817103,3,0.332585733343121
tgk,bgn,6.96509104817103,3,0.332585733343121
bcc,luz,6.99200176097351,3,0.334665488170232
luz,bcc,6.99200176097351,3,0.334665488170232
sqo,zum,7.0042482373531,3,0.335611939070753
zum,sqo,7.0042482373531,3,0.335611939070753
lrl,lsa,7.00582837266314,3,0.335734057502274
lsa,lrl,7.00582837266314,3,0.335734057502274
sdh,tgk,7.01771811074877,3,0.336652938408854
tgk,sdh,7.01771811074877,3,0.336652938408854
bcc,sdh,7.0181295158107,3,0.336684733243489
sdh,bcc,7.0181295158107,3,0.336684733243489
ckb,tgk,7.02264508627156,3,0.337033712459761
tgk,ckb,7.02264508627156,3,0.337033712459761
prc,tgk,7.04802150810327,3,0.33899489186763
tgk,prc,7.04802150810327,3,0.33899489186763
luz,sqo,7.05198052460446,3,0.339300858630361
sqo,luz,7.05198052460446,3,0.339300858630361
kfm,vaf,7.06190242209713,3,0.340067657873322
vaf,kfm,7.06190242209713,3,0.340067657873322
fay,gzi,7.08460472318606,3,0.341822171795818
gzi,fay,7.08460472318606,3,0.341822171795818
bql,fay,7.0849110041868,3,0.341845842272123
fay,bql,7.0849110041868,3,0.341845842272123
pes,srz,7.08626514065876,3,0.341950494716107
srz,pes,7.08626514065876,3,0.341950494716107
fay,luz,7.09975972734387,3,0.342993403984405
luz,fay,7.09975972734387,3,0.342993403984405
bgn,fay,7.11784739318374,3,0.344391282614293
fay,bgn,7.11784739318374,3,0.344391282614293
lrl,ntz,7.12368828221126,3,0.344842687125158
ntz,lrl,7.12368828221126,3,0.344842687125158
lsa,vaf,7.12660827311297,3,0.34506835432385
vaf,lsa,7.12660827311297,3,0.34506835432385
glk,kfm,7.17682600407155,3,0.348949357741866
kfm,glk,7.17682600407155,3,0.348949357741866
kfm,tgk,7.20640791667456,3,0.351235552313629
