L1,L2,Score,Score_distance,cluster_number
ll2,por,4.26870851491618,0.620842028379449,2
por,ll2,4.26870851491629,0.62084202837944,2
pm4,itg,4.26922273599629,0.620796339843724,2
ita,sro,4.27293101538598,0.620466859272173,2
sro,ita,4.27293101538606,0.620466859272166,2
sc4,spa,4.27337963993003,0.620426998987752,2
spa,sc4,4.27337963993017,0.62042699898774,2
sc2,ca6,4.27733346237978,0.620075701918773,2
ca6,sc2,4.27733346237987,0.620075701918765,2
ca2,spa,4.27842050412164,0.619979118275317,2
spa,ca2,4.27842050412164,0.619979118275317,2
ito,ro1,4.28563639501885,0.619337986470721,2
ro1,ito,4.28563639501898,0.61933798647071,2
ca1,ito,4.28935081648507,0.619007960175757,2
ito,ca1,4.28935081648507,0.619007960175757,2
ve2,pm5,4.29086848638386,0.618873115226623,2
pm5,ve2,4.29086848638391,0.618873115226619,2
ll2,sc3,4.29152521072956,0.618814765277756,2
sc3,ll2,4.2915252107296,0.618814765277753,2
li2,ve3,4.2986213282953,0.618184275331974,2
ve3,li2,4.2986213282953,0.618184275331974,2
sc2,itf,4.30588528728456,0.617538872678076,2
itf,sc2,4.30588528728458,0.617538872678075,2
sc3,itf,4.31251915747846,0.616949453404773,2
itf,sc3,4.31251915747849,0.61694945340477,2
ita,ro4,4.31354001355155,0.616858750357055,2
ro4,ita,4.31354001355172,0.61685875035704,2
pm5,ve3,4.3148471448565,0.616742611759019,2
ve3,pm5,4.3148471448565,0.616742611759019,2
sc3,ca5,4.31947056050529,0.616331821343735,2
ca5,sc3,4.3194705605055,0.616331821343716,2
sc4,ca5,4.32047870024563,0.616242248142003,2
ca5,sc4,4.32047870024581,0.616242248141987,2
ve3,pm4,4.322260761482,0.616083912026248,2
itf,ve3,4.32628344756898,0.615726496424071,2
ve3,itf,4.32628344756904,0.615726496424066,2
dlm,rup,4.3324387333328,0.61517959937064,2
rup,dlm,4.33243873333286,0.615179599370635,2
ve1,pm3,4.33341614393738,0.615092756452188,2
pm3,ve1,4.3334161439374,0.615092756452186,2
itg,eg4,4.34497036417493,0.614066164146799,2
eg4,itg,4.34497036417496,0.614066164146796,2
sc1,src,4.34509787478552,0.614054834830844,2
src,sc1,4.34509787478555,0.614054834830841,2
eg3,por,4.35023075747435,0.613598778276227,2
por,eg3,4.3502307574746,0.613598778276205,2
ita,pm1,4.35574777250248,0.613108591568673,2
pm1,ita,4.35574777250248,0.613108591568673,2
lat,ito,4.36139351153854,0.612606967734828,2
ito,lat,4.36139351153864,0.612606967734819,2
sc3,ca6,4.36315392225435,0.61245055526752,2
ca6,sc3,4.36315392225448,0.612450555267508,2
pm5,pm4,4.38065694508509,0.610895411935502,2
li1,eg4,4.39086128022488,0.609988756902039,2
eg4,li1,4.39086128022494,0.609988756902033,2
eg3,itf,4.41506195453832,0.607838527330106,2
itf,eg3,4.41506195453832,0.607838527330106,2
spa,glg,4.41809609226481,0.607568944235836,2
glg,spa,4.41809609226486,0.607568944235832,2
sc4,ca6,4.43289838537152,0.606253760701765,3
ca6,sc4,4.43289838537167,0.606253760701751,3
sc4,src,4.43473421640409,0.606090647140375,3
src,sc4,4.43473421640409,0.606090647140375,3
eg4,sc2,4.43602624095248,0.605975850777446,3
sc2,eg4,4.43602624095258,0.605975850777437,3
itf,ve1,4.4425229017879,0.605398622553711,3
ve1,itf,4.4425229017879,0.605398622553711,3
sc4,eg2,4.44458015267514,0.605215835841351,3
eg2,sc4,4.44458015267517,0.605215835841349,3
eg3,sc4,4.44616585149023,0.605074946523962,3
sc4,eg3,4.44616585149023,0.605074946523962,3
eg1,eg4,4.45188756264694,0.604566572568267,3
eg4,eg1,4.45188756264696,0.604566572568265,3
li1,li3,4.45751095104223,0.604066934588539,3
li3,li1,4.45751095104225,0.604066934588537,3
ca5,spa,4.45939428004936,0.603899600832778,3
spa,ca5,4.45939428004936,0.603899600832778,3
sc2,glg,4.46059438990893,0.603792971088656,3
glg,sc2,4.4605943899091,0.603792971088641,3
sc2,src,4.46606148613309,0.603307219666132,3
src,sc2,4.46606148613309,0.603307219666132,3
itg,pm5,4.4681465913966,0.603121958092834,3
pm5,itg,4.46814659139667,0.603121958092828,3
li1,eg3,4.47238583857051,0.602745301041133,3
eg3,li1,4.47238583857057,0.602745301041128,3
ve1,ca1,4.47353975090086,0.602642775946832,3
ca1,ve1,4.47353975090104,0.602642775946816,3
ve1,pm5,4.47889494528492,0.602166967001225,3
pm5,ve1,4.47889494528498,0.60216696700122,3
sc1,ca4,4.48263997950743,0.601834220763296,3
ca4,sc1,4.48263997950749,0.601834220763291,3
li1,ve2,4.48592930632131,0.601541964122206,3
ve2,li1,4.48592930632131,0.601541964122206,3
li1,pm5,4.50112995976691,0.600191386277634,3
pm5,li1,4.50112995976696,0.600191386277629,3
ito,eg3,4.50960232231484,0.599438616984566,3
eg3,ito,4.50960232231487,0.599438616984563,3
pm2,pm5,4.51625188808974,0.598847803159111,3
pm5,pm2,4.51625188808976,0.598847803159109,3
ca4,spa,4.51727839969836,0.598756597617142,3
spa,ca4,4.51727839969839,0.598756597617139,3
pm4,ll1,4.51773016761509,0.598716458044102,3
ita,eg4,4.5243906172231,0.598124677190229,3
eg4,ita,4.52439061722313,0.598124677190227,3
src,sc3,4.52781672472558,0.597820267586884,3
sc3,src,4.52781672472561,0.597820267586881,3
ito,li2,4.52791865535384,0.597811211051998,3
li2,ito,4.52791865535384,0.597811211051998,3
eg3,sc2,4.53468954925908,0.597209617223871,3
sc2,eg3,4.53468954925911,0.597209617223869,3
eg1,eg2,4.5351970005996,0.597164530179413,3
eg2,eg1,4.5351970005996,0.597164530179413,3
li1,ve3,4.53967294811466,0.596766842305734,3
ve3,li1,4.53967294811469,0.596766842305731,3
pm3,pm5,4.54743771488088,0.596076942887906,3
pm5,pm3,4.54743771488088,0.596076942887906,3
ve3,eg4,4.55931577631624,0.595021577296652,3
eg4,ve3,4.55931577631627,0.595021577296649,3
ita,ca1,4.57367770120242,0.593745520472773,3
ca1,ita,4.57367770120252,0.593745520472764,3
sc1,ca2,4.57529346514553,0.593601959869182,3
ca2,sc1,4.5752934651456,0.593601959869176,3
ve2,eg1,4.57716782672444,0.593435422869292,3
eg1,ve2,4.57716782672447,0.59343542286929,3
pm4,ita,4.58036029425475,0.593151772174183,3
eg1,ito,4.586700918805,0.592588407772188,3
ito,eg1,4.586700918805,0.592588407772188,3
ita,li2,4.59292753590604,0.59203517293045,3
li2,ita,4.59292753590607,0.592035172930447,3
li3,ve1,4.59643914266519,0.591723166719353,3
ve1,li3,4.59643914266522,0.59172316671935,3
itf,ve2,4.60018701453951,0.5913901683561,3
ve2,itf,4.60018701453954,0.591390168356098,3
eg1,sc4,4.60320211373627,0.59112227683493,3
sc4,eg1,4.60320211373657,0.591122276834903,3
pm1,pm4,4.60934690423052,0.590576312286052,3
nea,por,4.60943195802844,0.590568755257305,3
por,nea,4.60943195802849,0.5905687552573,3
eg3,sc1,4.61070059263741,0.590456037090164,3
sc1,eg3,4.61070059263749,0.590456037090157,3
eg2,eg4,4.61691143488235,0.589904203844168,3
eg4,eg2,4.61691143488235,0.589904203844168,3
eg2,ve3,4.61908320737059,0.589711241889173,3
ve3,eg2,4.61908320737059,0.589711241889173,3
eg2,sc2,4.62027071974683,0.589605731431267,3
sc2,eg2,4.62027071974687,0.589605731431264,3
ve2,eg4,4.62573886444059,0.589119886852234,3
eg4,ve2,4.62573886444062,0.589119886852231,3
ita,ro1,4.63460388284025,0.58833223009227,3
ro1,ita,4.63460388284049,0.588332230092248,3
nea,lat,4.6430847982227,0.587578700879975,3
lat,nea,4.64308479822285,0.587578700879962,3
ca5,sc1,4.64987184574223,0.586975671803446,3
sc1,ca5,4.64987184574223,0.586975671803446,3
itg,li2,4.65234704813855,0.586755750105391,3
li2,itg,4.65234704813859,0.586755750105388,3
eg1,eg3,4.6579155725418,0.586260986790583,3
eg3,eg1,4.65791557254185,0.586260986790579,3
lat,ita,4.65941300476616,0.586127939958537,3
ita,lat,4.65941300476628,0.586127939958527,3
sc1,ast,4.66367145785429,0.585749576461628,3
ast,sc1,4.66367145785439,0.58574957646162,3
eg4,sc4,4.66697518724032,0.585456040152206,3
sc4,eg4,4.66697518724036,0.585456040152202,3
ito,li1,4.67794140919719,0.584481691485774,3
li1,ito,4.67794140919722,0.584481691485772,3
ve2,eg2,4.68216384292697,0.584106528308348,3
eg2,ve2,4.68216384292699,0.584106528308346,3
dlm,ita,4.70505822030781,0.582072363200479,3
ita,dlm,4.70505822030781,0.582072363200479,3
dlm,ron,4.70511972918216,0.58206689813786,3
ron,dlm,4.70511972918216,0.58206689813786,3
ita,pm5,4.71260817365434,0.581401549951966,3
pm5,ita,4.71260817365455,0.581401549951947,3
eg3,sc3,4.71786505768469,0.580934475879901,3
sc3,eg3,4.71786505768469,0.580934475879901,3
eg1,ita,4.72910151307569,0.579936116976653,3
ita,eg1,4.72910151307572,0.57993611697665,3
ito,eg2,4.73874541776068,0.579079256181206,3
eg2,ito,4.73874541776074,0.579079256181201,3
eg4,sc3,4.74204325525196,0.578786243366549,3
sc3,eg4,4.74204325525203,0.578786243366543,3
ca6,spa,4.7444025968096,0.578576615902379,3
spa,ca6,4.74440259680963,0.578576615902376,3
ve1,eg4,4.76501122736374,0.576745539367873,3
eg4,ve1,4.76501122736377,0.576745539367871,3
pm4,ve2,4.7660037304201,0.576657355485293,3
eg2,sc1,4.76677078062186,0.576589203085669,3
sc1,eg2,4.7667707806219,0.576589203085665,3
sc1,glg,4.76764706994489,0.576511344791658,3
glg,sc1,4.767647069945,0.576511344791649,3
itg,eg2,4.78351664638278,0.575101333148642,3
eg2,itg,4.78351664638281,0.575101333148639,3
pm3,ita,4.7940850143808,0.574162333800851,3
ita,pm3,4.79408501438084,0.574162333800848,3
ruo,ron,4.79445652806252,0.574129324815462,3
ron,ruo,4.79445652806255,0.57412932481546,3
sc4,glg,4.79684936448791,0.573916721332765,3
glg,sc4,4.79684936448816,0.573916721332742,3
ca6,sc1,4.79736255123661,0.57387112469737,3
sc1,ca6,4.79736255123667,0.573871124697364,3
eg1,ve3,4.80774171941825,0.5729489357506,3
ve3,eg1,4.80774171941828,0.572948935750597,3
itg,por,4.81549757090374,0.572259828455339,3
por,itg,4.8154975709038,0.572259828455334,3
eg2,eg3,4.81740921005447,0.572089979343718,3
eg3,eg2,4.8174092100545,0.572089979343716,3
eg4,sc1,4.81817078563163,0.572022313364413,3
sc1,eg4,4.81817078563181,0.572022313364397,3
eg1,itg,4.8280834832094,0.571141570324228,3
itg,eg1,4.8280834832094,0.571141570324228,3
pm2,ita,4.83108346287163,0.570875022173487,3
ita,pm2,4.83108346287167,0.570875022173483,3
li2,li3,4.83740884567882,0.570313012000148,3
li3,li2,4.83740884567882,0.570313012000148,3
pm1,pm2,4.83781698896984,0.570276748474489,3
pm2,pm1,4.83781698896984,0.570276748474489,3
sc1,spa,4.84265178979468,0.56984717648929,3
spa,sc1,4.84265178979473,0.569847176489285,3
ast,glg,4.84288015837811,0.569826885943868,3
glg,ast,4.84288015837811,0.569826885943868,3
ve2,por,4.84599042801487,0.569550538530444,3
por,ve2,4.8459904280151,0.569550538530423,3
nea,pm1,4.8485355207518,0.56932440707661,3
pm1,nea,4.84853552075191,0.5693244070766,3
ita,pm4,4.85332710099107,0.56889867523983,3
eg1,sc2,4.86025701286784,0.568282952667172,3
sc2,eg1,4.8602570128681,0.568282952667149,3
itg,ve3,4.86128507146159,0.568191609675596,3
ve3,itg,4.86128507146162,0.568191609675593,3
ca4,por,4.86890067800316,0.567514963141627,3
por,ca4,4.86890067800322,0.567514963141622,3
lm2,nea,4.87194020399966,0.567244901299644,3
nea,lm2,4.87194020399979,0.567244901299632,3
li1,ve1,4.87856978453436,0.566655863162499,3
ve1,li1,4.8785697845344,0.566655863162496,3
sc3,glg,4.87919709829865,0.566600126343377,3
glg,sc3,4.87919709829889,0.566600126343355,3
ca5,por,4.88237224152078,0.566318014912806,3
por,ca5,4.88237224152078,0.566318014912806,3
eg2,sc3,4.88414802787287,0.566160236320431,3
sc3,eg2,4.88414802787287,0.566160236320431,3
itg,ve1,4.88480810248635,0.566101588700319,3
ve1,itg,4.88480810248635,0.566101588700319,3
ito,ve1,4.88809661134974,0.565809404734118,3
ve1,ito,4.88809661134977,0.565809404734116,3
pm1,pm3,4.90279561418704,0.564503398539029,3
pm3,pm1,4.90279561418704,0.564503398539029,3
eg1,ve1,4.90779925992616,0.564058824685574,3
ve1,eg1,4.90779925992616,0.564058824685574,3
ito,ve2,4.90803558151526,0.564037827515711,3
ve2,ito,4.90803558151532,0.564037827515705,3
ve2,eg3,4.90937799752552,0.563918553872104,3
eg3,ve2,4.90937799752555,0.563918553872102,3
ve3,eg3,4.92765078114676,0.562295017304691,3
eg3,ve3,4.92765078114682,0.562295017304686,3
por,ca2,4.93493363337099,0.561647935987132,3
ca2,por,4.93493363337114,0.561647935987119,3
itg,li1,4.96528884052697,0.558950876258813,3
li1,itg,4.96528884052697,0.558950876258813,3
eg1,sc1,4.97647446571343,0.557957033618522,3
sc1,eg1,4.97647446571383,0.557957033618487,3
ito,itf,4.98598403968286,0.557112108105261,3
itf,ito,4.98598403968292,0.557112108105256,3
sro,src,4.99747626668237,0.556091023898199,3
src,sro,4.99747626668241,0.556091023898195,3
ve1,eg2,4.99806619790406,0.556038608517459,3
eg2,ve1,4.99806619790415,0.556038608517452,3
ve1,por,5.01635016644712,0.5544140781699,3
por,ve1,5.01635016644718,0.554414078169895,3
itg,eg3,5.01685046163053,0.5543696269499,3
eg3,itg,5.0168504616306,0.554369626949894,3
ve3,por,5.01837873673093,0.554233839728752,3
por,ve3,5.01837873673122,0.554233839728726,3
por,ito,5.03002683130769,0.553198906689646,3
ito,por,5.03002683130781,0.553198906689635,3
li1,li2,5.05046473795809,0.551382998971583,3
li2,li1,5.05046473795809,0.551382998971583,3
eg1,sc3,5.06847193858695,0.549783059449303,3
sc3,eg1,5.06847193858727,0.549783059449274,3
pm4,lm2,5.10468356009945,0.546565657387882,3
ita,eg3,5.11280902117902,0.545843710285393,3
eg3,ita,5.11280902117905,0.54584371028539,3
ita,ve1,5.11341915598746,0.545789499816255,3
ve1,ita,5.11341915598746,0.545789499816255,3
ito,ve3,5.13374534985088,0.543983517777743,3
ve3,ito,5.13374534985095,0.543983517777736,3
ita,eg2,5.15728285954444,0.541892210372947,3
eg2,ita,5.15728285954448,0.541892210372943,3
itg,ve2,5.15873927824353,0.541762807592043,3
ve2,itg,5.1587392782436,0.541762807592037,3
por,ca6,5.1755157211136,0.540272220879299,3
ca6,por,5.17551572111367,0.540272220879292,3
itg,ito,5.18738746431643,0.539217416662916,3
ito,itg,5.18738746431643,0.539217416662916,3
ca1,sc2,5.20048818575312,0.538053417747762,3
sc2,ca1,5.20048818575327,0.538053417747749,3
ve2,sc2,5.22772812048664,0.535633149930307,3
sc2,ve2,5.22772812048678,0.535633149930294,3
ve1,eg3,5.23156757944563,0.535292014055871,3
eg3,ve1,5.23156757944569,0.535292014055866,3
ita,ve2,5.24683750568649,0.533935281324416,3
ve2,ita,5.24683750568656,0.53393528132441,3
li2,ve1,5.27820548487318,0.531148236815431,3
ve1,li2,5.27820548487318,0.531148236815431,3
ita,li1,5.28855144722138,0.530228998206495,3
li1,ita,5.28855144722142,0.530228998206491,3
ca1,sc3,5.33462221705132,0.526135610955916,3
sc3,ca1,5.33462221705146,0.526135610955903,3
ita,itf,5.34885815640286,0.524870747945015,3
itf,ita,5.3488581564029,0.524870747945011,3
pm4,li2,5.36918351026157,0.523064840540909,3
ca1,sc1,5.38923087630107,0.521283632350624,3
sc1,ca1,5.38923087630149,0.521283632350587,3
pm2,pm4,5.41088096110933,0.519360022620307,3
pm3,pm4,5.41735127579341,0.518785135251747,3
ast,spa,5.4459487296774,0.51624425187689,3
spa,ast,5.4459487296774,0.51624425187689,3
ita,ve3,5.44973392919869,0.51590793695273,3
ve3,ita,5.44973392919872,0.515907936952728,3
nea,pr1,5.47045765797444,0.514066633942856,3
pr1,nea,5.47045765797477,0.514066633942826,3
pm2,nea,5.47190630990744,0.51393792123901,3
nea,pm2,5.47190630990751,0.513937921239004,3
ve3,sc2,5.47603423580155,0.513571155081451,3
sc2,ve3,5.47603423580165,0.513571155081442,3
ve2,sc1,5.47721564864854,0.513466186566634,3
sc1,ve2,5.47721564864884,0.513466186566607,3
itg,itf,5.48094330573219,0.513134984287248,3
itf,itg,5.48094330573223,0.513134984287244,3
sc4,sc2,5.48136092501571,0.513097878819789,3
sc2,sc4,5.48136092501577,0.513097878819783,3
eg4,eg3,5.48969909299376,0.512357032712365,3
eg3,eg4,5.48969909299379,0.512357032712362,3
ll2,ll1,5.50064521956304,0.511384469520837,3
ll1,ll2,5.50064521956309,0.511384469520833,3
ro3,ro4,5.50721643720812,0.510800616925614,3
ro4,ro3,5.50721643720816,0.51080061692561,3
ve1,ve3,5.51643002668277,0.509981989630545,3
ve3,ve1,5.51643002668277,0.509981989630545,3
nea,li3,5.51684632521474,0.509945001511843,3
li3,nea,5.51684632521496,0.509945001511823,3
ve2,sc4,5.56090643219669,0.506030261626991,3
sc4,ve2,5.5609064321968,0.506030261626981,3
fur,nea,5.56251965052214,0.505886927201494,3
nea,fur,5.56251965052214,0.505886927201494,3
pm3,pm2,5.56469704339512,0.505693465875394,3
pm2,pm3,5.56469704339515,0.505693465875391,3
nea,ca5,5.56490225132914,0.505675233153346,3
ca5,nea,5.56490225132932,0.50567523315333,3
ve1,ve2,5.5712478966023,0.505111422660191,3
ve2,ve1,5.57124789660236,0.505111422660185,3
ve2,sc3,5.57693800516751,0.504605856594305,3
sc3,ve2,5.57693800516761,0.504605856594296,3
sc2,ve1,5.58752467354181,0.50366523125834,3
ve1,sc2,5.58752467354191,0.503665231258331,3
ve3,sc4,5.59847254834603,0.502692512736163,3
sc4,ve3,5.59847254834609,0.502692512736157,3
nea,ca4,5.61095359587557,0.501583571838933,3
ca4,nea,5.61095359587575,0.501583571838917,3
por,spa,5.68433043780132,0.49506404046719,3
spa,por,5.68433043780144,0.495064040467179,3
pm4,li1,5.7092917661609,0.492846226793969,3
ita,por,5.72073698854378,0.491829318946433,3
por,ita,5.72073698854378,0.491829318946433,3
sc4,ve1,5.73324266756816,0.490718189541233,3
ve1,sc4,5.73324266756832,0.490718189541219,3
ro4,ro2,5.73770678624139,0.490321552659984,3
ro2,ro4,5.73770678624143,0.490321552659981,3
nea,pm4,5.75210139910132,0.489042591510098,3
nea,pm3,5.75568574351135,0.488724122559744,3
pm3,nea,5.7556857435115,0.488724122559731,3
sc4,sc3,5.79211759876195,0.485487152733795,3
sc3,sc4,5.79211759876198,0.485487152733793,3
nea,spa,5.79847161369746,0.484922598596258,3
spa,nea,5.79847161369775,0.484922598596233,3
ro1,ro3,5.80595644226124,0.484257571683775,3
ro3,ro1,5.80595644226128,0.484257571683771,3
ll2,nea,5.80943363673366,0.483948623003869,3
nea,ll2,5.80943363673375,0.483948623003861,3
ve3,sc3,5.81802493691061,0.483185286104138,3
sc3,ve3,5.81802493691066,0.483185286104133,3
sc1,sc2,5.82541585611565,0.482528603036856,3
sc2,sc1,5.82541585611568,0.482528603036853,3
ron,rup,5.82680582748072,0.482405104100644,3
rup,ron,5.82680582748081,0.482405104100636,3
nea,ast,5.84448625138009,0.480834198686177,3
ast,nea,5.84448625138038,0.480834198686151,3
ruq,rup,5.84993411929964,0.480350155698247,3
rup,ruq,5.8499341192998,0.480350155698233,3
sc1,ve1,5.85000786035378,0.480343603806625,3
ve1,sc1,5.85000786035384,0.48034360380662,3
pm4,pm5,5.86392846566952,0.479106758220364,3
ro2,ro3,5.86769250876387,0.47877232304444,3
ro3,ro2,5.86769250876391,0.478772323044436,3
ita,ito,5.87473608651794,0.478146501260185,3
ito,ita,5.87473608651794,0.478146501260185,3
ca1,sc4,5.88271749846213,0.477437352921345,3
sc4,ca1,5.88271749846213,0.477437352921345,3
sc4,ito,5.89558204532396,0.476294338113842,3
ito,sc4,5.89558204532401,0.476294338113837,3
ve3,sc1,5.92310861488601,0.473848602795908,3
sc1,ve3,5.92310861488626,0.473848602795886,3
sc4,itg,5.93417316640083,0.472865517549637,3
itg,sc4,5.93417316640088,0.472865517549633,3
nea,glg,5.93920899444041,0.47241808429924,3
glg,nea,5.93920899444077,0.472418084299208,3
ro4,ro1,5.96918933678057,0.469754331304527,3
ro1,ro4,5.96918933678061,0.469754331304524,3
ve2,ve3,5.96990825299905,0.46969045560864,3
ve3,ve2,5.96990825299905,0.46969045560864,3
sro,nea,5.97809564082763,0.468963006315373,3
nea,sro,5.97809564082773,0.468963006315364,3
dlm,nea,5.98709094233937,0.468163773902735,3
nea,dlm,5.98709094233937,0.468163773902735,3
ca1,ca3,6.00611102649233,0.466473839693603,3
ca3,ca1,6.00611102649237,0.466473839693599,3
ita,itg,6.01021556755476,0.46610915127801,3
itg,ita,6.01021556755476,0.46610915127801,3
sc3,sc2,6.04075132141827,0.463396049977269,3
sc2,sc3,6.0407513214183,0.463396049977266,3
sc3,ve1,6.0495793885205,0.462611676339561,3
ve1,sc3,6.04957938852061,0.462611676339551,3
sc1,sc4,6.05622607954888,0.462021117935294,3
sc4,sc1,6.05622607954888,0.462021117935294,3
ca1,ca5,6.07035071124255,0.460766144608228,3
ca5,ca1,6.07035071124259,0.460766144608224,3
ron,ruq,6.0780264518329,0.460084155164872,3
ruq,ron,6.0780264518329,0.460084155164872,3
ca3,ca6,6.14164400099232,0.454431736817978,3
ca6,ca3,6.14164400099232,0.454431736817978,3
sc1,sc3,6.16234327259082,0.452592606827957,3
sc3,sc1,6.16234327259085,0.452592606827955,3
nea,pm5,6.17008213180422,0.451905009295832,3
pm5,nea,6.17008213180478,0.451905009295783,3
li1,nea,6.17066111535897,0.451853566615147,3
nea,li1,6.17066111535905,0.45185356661514,3
nea,eg4,6.18609725776825,0.450482065579468,3
eg4,nea,6.18609725776841,0.450482065579454,3
ita,sc4,6.19939115244245,0.449300903224882,3
sc4,ita,6.19939115244251,0.449300903224877,3
ca1,ca4,6.20517788146786,0.448786752432468,3
ca4,ca1,6.20517788146786,0.448786752432468,3
ca3,ca4,6.20822833160106,0.448515719981093,3
ca4,ca3,6.20822833160111,0.448515719981089,3
ca3,ca5,6.21179391135852,0.448198918269856,3
ca5,ca3,6.21179391135857,0.448198918269852,3
ca1,ca6,6.23047316466774,0.446539266876391,3
ca6,ca1,6.23047316466774,0.446539266876391,3
nea,ca6,6.23470566950539,0.446163208881171,3
ca6,nea,6.2347056695056,0.446163208881153,3
pm4,li3,6.24615876617643,0.445145601403242,3
pm4,lm1,6.27888066301302,0.442238261330131,3
nea,li2,6.31072290966332,0.439409078163684,3
li2,nea,6.31072290966359,0.43940907816366,3
lat,qbb,6.3302213329603,0.437676643528342,3
qbb,lat,6.3302213329603,0.437676643528342,3
sc1,itg,6.33407232674296,0.437334482784986,3
itg,sc1,6.33407232674308,0.437334482784975,3
ro1,ro2,6.34474479973162,0.436386233710243,3
ro2,ro1,6.34474479973162,0.436386233710243,3
sc1,ito,6.36264317519388,0.434795963302482,3
ito,sc1,6.36264317519394,0.434795963302477,3
sc2,itg,6.41032382695464,0.430559538065021,3
itg,sc2,6.4103238269547,0.430559538065016,3
ito,sc3,6.46514482461851,0.425688693194626,3
sc3,ito,6.46514482461851,0.425688693194626,3
ito,sc2,6.46589936570986,0.425621652229286,3
sc2,ito,6.46589936570986,0.425621652229286,3
sc3,itg,6.52529977293426,0.420343926883929,3
itg,sc3,6.52529977293436,0.42034392688392,3
ita,sc2,6.58662944366539,0.414894786503168,3
sc2,ita,6.58662944366545,0.414894786503163,3
por,ast,6.59084970865852,0.414519816017962,3
ast,por,6.59084970865883,0.414519816017935,3
nea,ca2,6.63832898297302,0.410301283163766,3
ca2,nea,6.63832898297343,0.410301283163729,3
eg3,nea,6.69992815779532,0.4048281973483,3
nea,eg3,6.69992815779549,0.404828197348285,3
nea,eg2,6.71823133244432,0.403201960538499,3
eg2,nea,6.7182313324444,0.403201960538492,3
ca2,ca5,6.73277688288606,0.401909588586594,3
ca5,ca2,6.73277688288611,0.40190958858659,3
ca2,ca6,6.77850195215284,0.397846916826183,3
ca6,ca2,6.77850195215284,0.397846916826183,3
ca4,ca5,6.78255334399296,0.397486950718244,3
ca5,ca4,6.78255334399296,0.397486950718244,3
ca4,ca6,6.81199971223919,0.394870641314257,3
ca6,ca4,6.81199971223923,0.394870641314253,3
nea,src,6.86000805657973,0.390605100595697,3
src,nea,6.86000805657973,0.390605100595697,3
ca2,ca4,6.87613297002127,0.389172402263502,3
ca4,ca2,6.87613297002127,0.389172402263502,3
pm4,pm1,6.92476369222535,0.384851563280532,3
ita,sc3,6.9278166736463,0.384580305924276,3
sc3,ita,6.92781667364636,0.38458030592427,3
eg1,nea,6.98122639894278,0.379834852583848,3
nea,eg1,6.981226398943,0.379834852583829,3
ca2,ca3,7.0531463195918,0.373444768647025,3
ca3,ca2,7.0531463195918,0.373444768647025,3
ita,sc1,7.05719976043208,0.37308462048545,3
sc1,ita,7.05719976043208,0.37308462048545,3
nea,ve1,7.06215639147701,0.372644223886912,3
ve1,nea,7.06215639147722,0.372644223886893,3
ca5,ca6,7.09282448080873,0.369919364581685,3
ca6,ca5,7.09282448080877,0.369919364581681,3
por,glg,7.32679618663371,0.349130981814139,3
glg,por,7.32679618663386,0.349130981814126,3
ca1,ca2,7.39481545286167,0.343087470967695,3
ca2,ca1,7.39481545286167,0.343087470967695,3
nea,ve2,7.41521339847696,0.341275113787039,3
ve2,nea,7.41521339847696,0.341275113787039,3
nea,ve3,7.57696224270909,0.326903731254909,3
ve3,nea,7.57696224270909,0.326903731254909,3
nea,itf,7.71574064088362,0.314573272531507,3
itf,nea,7.71574064088371,0.314573272531499,3
pm4,pm2,8.12039849765571,0.278619427656069,3
itg,nea,8.4042454381314,0.253399630992197,3
nea,itg,8.40424543813152,0.253399630992186,3
pm4,pm3,8.57420201811648,0.238298991254007,3
nea,ito,8.63971018249233,0.232478591771759,3
ito,nea,8.63971018249245,0.232478591771748,3
nea,ita,8.81686298092157,0.216738568126149,3
ita,nea,8.81686298092183,0.216738568126126,3
sc4,nea,9.76884544326077,0.132154939754,3
nea,sc4,9.76884544326107,0.132154939753973,3
pm4,ve1,10.1865078953272,0.0950456367698032,3
sc3,nea,10.3548679912999,0.0800868446136298,3
nea,sc3,10.3548679913002,0.0800868446136032,3
nea,sc2,10.3872665395154,0.0772082340609487,3
sc2,nea,10.3872665395154,0.0772082340609487,3
nea,sc1,11.2562394860384,0,3
sc1,nea,11.256239486039,0,3
